,frame,x,y,photons,sx,sy,bg,lpx,lpy,ellipticity,net_gradient,mass,particle,length
237,2585,7.7826133,13.781057,1408.3519,1.8032815,2.1832483,0.16300459,0.09201065,0.11109161,0.17403735,1117.3774,1408.3519,134,35
238,2586,7.574724,13.422892,1676.3353,1.7712977,2.1868305,3.4658897,0.08645577,0.10857102,0.19001602,1340.8176,1676.3353,134,35
239,2587,7.727695,13.358623,1523.4205,1.6221517,1.983804,1.8474009,0.08142982,0.10012917,0.18230242,1491.308,1523.4205,134,35
241,2588,7.584834,13.701764,1471.5804,1.7377638,2.0384889,1.213722,0.08814176,0.10367097,0.14752354,1300.6458,1471.5804,134,35
242,2589,7.610695,13.689077,1355.629,1.4848036,1.9573907,3.7244036,0.08083434,0.108759776,0.2414373,1295.8019,1355.629,134,35
243,2590,7.4404716,13.523698,996.0641,1.6962636,1.8344814,2.061642,0.10716284,0.116415575,0.075344354,908.93396,996.0641,134,35
244,2591,7.546159,13.637213,1470.1853,1.8016564,2.2891784,-2.4606626,0.086124495,0.106080964,0.21296811,1060.112,1470.1853,134,35
245,2592,7.5734873,13.717364,1849.9333,1.8339947,2.2756536,-1.6650236,0.07958832,0.09714043,0.19408,1340.8743,1849.9333,134,35
246,2593,7.6478558,13.717703,1219.6095,1.6961896,1.8272105,2.8249943,0.097299285,0.10532927,0.07170542,1248.2217,1219.6095,134,35
247,2594,7.7092404,13.720631,1396.1196,1.6241227,1.939682,1.5167751,0.084968135,0.101845436,0.16268608,1378.0415,1396.1196,134,35
248,2595,7.592496,13.7112465,1093.1877,1.5974194,1.9230456,2.8033822,0.096898206,0.11825849,0.1693284,1068.6582,1093.1877,134,35
249,2596,7.4730673,13.683875,1106.969,1.4670528,1.9818021,3.628436,0.08901959,0.12360104,0.259738,1134.0985,1106.969,134,35
250,2597,7.450235,13.909012,1546.569,1.7950038,2.0022411,-0.23557368,0.08686166,0.0965675,0.1035027,1283.1439,1546.569,134,35
251,2598,7.738305,13.66281,1186.9277,1.6164013,1.789181,3.3442104,0.094571196,0.1054811,0.09656914,1287.7379,1186.9277,134,35
252,2599,7.5023828,13.564358,2411.983,1.7460167,2.1717334,-1.7842569,0.06682512,0.08197727,0.19602619,1884.9762,2411.983,134,35
253,2600,7.657947,13.893689,1207.9896,1.5306108,2.183164,1.740249,0.08656641,0.12523481,0.29890248,1113.9304,1207.9896,134,35
254,2601,7.6875243,13.969555,1884.5328,1.6954931,2.073211,0.08812237,0.07477862,0.09105277,0.18218978,1738.8297,1884.5328,134,35
255,2602,7.563929,13.538557,2426.1218,1.9773014,2.1692538,-4.702488,0.072191715,0.07808595,0.08848779,1685.5967,2426.1218,134,35
256,2603,7.4950643,13.592196,1788.8097,1.7063738,2.0004272,0.96037203,0.07802869,0.09149564,0.14699532,1542.8146,1788.8097,134,35
257,2604,7.6731915,13.758683,1212.5096,1.6573851,1.8375124,4.1779494,0.09717853,0.10888211,0.09802778,1275.1876,1212.5096,134,35
258,2605,7.595064,13.738873,1409.3821,1.6254098,1.8488029,2.5124989,0.085717656,0.098044574,0.12083121,1466.294,1409.3821,134,35
259,2606,7.668833,13.298413,1376.1638,1.6494131,1.9242008,3.2361073,0.08899224,0.10494073,0.14280613,1315.0273,1376.1638,134,35
260,2607,7.535294,13.567081,1640.3615,1.6586987,1.8885598,3.1229959,0.08131981,0.09321342,0.121712394,1554.9968,1640.3615,134,35
261,2608,7.7556496,13.788548,1183.8177,1.5854636,2.0504763,4.409805,0.09416401,0.12564299,0.22678275,1208.7681,1183.8177,134,35
262,2609,7.4670506,13.596432,1323.4814,1.8485023,2.0232627,-1.9871228,0.09330025,0.10112615,0.086375564,1071.2413,1323.4814,134,35
263,2611,7.5928707,13.69828,2029.3804,2.019387,2.7526765,-1.7128295,0.08323876,0.110430054,0.26639146,1060.0557,2029.3804,136,4
264,2612,7.579075,13.561448,1834.025,2.1027029,2.486131,-3.867689,0.0869496,0.099378824,0.15422682,1036.2206,1834.025,136,4
265,2613,7.562498,13.099955,1179.7417,2.183494,2.0555332,-0.81727624,0.118006386,0.1115229,0.05860374,816.6821,1179.7417,136,4
266,2614,7.4893355,13.600071,864.386,1.6645429,1.8686076,5.0958858,0.12054983,0.13815601,0.10920683,855.3434,864.386,136,4
