,frame,x,y,photons,sx,sy,bg,lpx,lpy,ellipticity,net_gradient,mass,particle,length
100,94,9.606044,19.181532,1922.8087,2.187126,3.005519,0.17300527,0.09515902,0.13058786,0.27229673,835.3108,1922.8087,27,5
101,95,8.866355,10.427868,2595.845,2.633965,3.0598874,-6.710188,0.08455398,0.09204422,0.13919544,885.53796,2595.845,28,6
103,96,9.015919,10.129023,3106.5713,2.9392092,2.8747113,-6.5882764,0.085862085,0.084633075,0.021943979,826.71625,3106.5713,28,6
102,96,8.980223,20.060852,2976.047,2.307254,2.496351,-0.712961,0.07963226,0.08592693,0.07574934,1398.6968,2976.047,29,3
104,97,8.945992,20.081102,2272.1099,2.4072716,2.603498,-0.41238162,0.0951841,0.10270525,0.075370274,1026.8152,2272.1099,29,3
105,98,9.07828,19.79021,1538.0697,1.7879825,2.4787679,5.9258556,0.09453923,0.13885134,0.27868095,939.2377,1538.0697,29,3
107,100,9.297921,19.758022,3046.9993,2.8667202,2.6018872,-6.6191125,0.08495493,0.079459965,0.09238187,1032.4885,3046.9993,31,6
109,101,9.158929,19.536057,4203.43,3.163822,2.961208,-13.968133,0.06700272,0.06613552,0.06404085,905.7551,4203.43,31,6
110,102,8.951097,19.574816,1604.4034,2.1159797,2.3446856,3.6717913,0.107696086,0.120835096,0.09754224,826.95605,1604.4034,31,6
111,103,8.937036,19.27766,2252.718,2.3567467,2.5540605,0.04757998,0.09440874,0.1022153,0.077254936,958.9061,2252.718,31,6
112,104,8.926611,19.994186,2334.5605,2.4330058,2.6568873,0.21814062,0.09599421,0.10478809,0.08426458,1068.1595,2334.5605,31,6
113,105,8.659281,19.944376,2250.8523,2.1554518,2.1859632,0.6045997,0.08720554,0.08844022,0.013957866,1388.6215,2250.8523,31,6
119,120,9.162787,19.983923,6343.619,3.4099567,4.1017556,-18.178991,0.058734063,0.05463792,0.16865923,853.2026,6343.619,36,3
120,121,9.057547,19.543636,2345.9746,2.4308612,3.254124,1.9413857,0.09858402,0.13488932,0.25299057,846.136,2345.9746,36,3
121,122,8.949002,19.84305,1570.8341,2.1664808,2.4425588,6.3644104,0.11735034,0.13578413,0.11302818,891.2965,1570.8341,36,3
126,133,8.842212,11.224829,1822.9121,1.7907026,2.1905713,10.08209,0.089820266,0.11470337,0.18254083,1530.7854,1822.9121,41,5
127,134,8.55229,11.005852,2222.4248,2.2488735,2.5061367,5.5388656,0.09856039,0.111644745,0.102653295,1237.0348,2222.4248,41,5
129,135,8.758054,10.33774,5267.1025,2.762975,4.4387774,-17.12707,0.057977673,0.034755006,0.37753695,881.3859,5267.1025,41,5
131,136,8.107836,11.529121,1987.8438,2.3990571,2.2286825,9.879445,0.12135875,0.11062877,0.07101733,1073.1312,1987.8438,41,5
132,137,8.688446,10.472239,4187.5244,2.6824472,3.4085932,-16.032097,0.061200533,0.060356356,0.21303393,1050.392,4187.5244,41,5
133,138,8.914468,20.568056,985.97833,1.582648,2.094206,13.607211,0.11851463,0.17368835,0.24427302,1065.6051,985.97833,43,4
135,139,8.956556,20.717594,1314.2726,1.7087035,3.0763245,10.246187,0.103985704,0.23022896,0.4445633,853.7393,1314.2726,43,4
137,140,9.163293,20.778564,3801.7556,2.1662476,3.6019073,-5.2872825,0.063617975,0.095271125,0.39858317,1353.7153,3801.7556,43,4
138,141,9.097432,20.86349,3047.679,2.211238,2.9347744,-0.10903647,0.07607245,0.10050265,0.24653906,931.74835,3047.679,43,4
139,142,9.018494,17.843605,10719.39,2.547947,4.950729,-23.114492,0.04175925,0.045185905,0.48533905,1778.1194,10719.39,45,3
140,143,9.010802,17.90028,8742.437,3.351637,3.982668,-24.82577,0.05011534,0.048309512,0.1584443,876.1977,8742.437,45,3
141,144,9.056897,19.859823,2336.3936,1.7838742,3.9855227,3.8715541,0.07314171,0.1827282,0.55241156,918.67566,2336.3936,45,3
145,149,9.06083,18.932074,6789.5933,2.235196,4.6738415,-7.497033,0.0494881,0.08690522,0.5217647,1509.37,6789.5933,48,4
146,150,8.874514,17.003416,6176.693,2.6987858,3.2070918,-16.49996,0.055324957,0.06026184,0.15849438,1620.3143,6176.693,48,4
147,151,8.93245,17.972198,2816.3462,2.1683385,3.485599,1.5808359,0.07918545,0.13016365,0.37791508,960.4677,2816.3462,48,4
148,152,8.825065,19.735153,2604.4573,1.9737787,4.86821,10.6058035,0.08171065,0.27734676,0.5945576,914.998,2604.4573,48,4
152,156,9.116906,17.04982,17059.89,3.676335,3.9571605,-75.677185,0.020424848,0.006469917,0.070966385,2056.3135,17059.89,51,6
154,157,9.148982,18.233944,4279.6016,2.324859,3.4189534,-4.5505877,0.06468054,0.08972135,0.3200086,1640.2941,4279.6016,51,6
153,157,8.517904,10.206603,2652.4688,1.6392527,1.8665624,4.52985,0.062945664,0.07206832,0.12177986,2413.3826,2652.4688,52,7
155,158,8.867054,10.309485,1525.8099,1.6162659,1.669945,12.800376,0.09104863,0.094722494,0.032144237,1776.191,1525.8099,52,7
156,158,9.171726,16.862093,1834.1907,1.6696023,3.1516173,13.3732,0.08492386,0.19864787,0.47023952,1093.5732,1834.1907,51,6
157,159,8.770997,10.3324175,3059.138,2.2745886,2.4183078,-5.029594,0.07323634,0.077094786,0.059429653,1676.135,3059.138,52,7
158,159,9.262166,17.812021,1207.557,1.5130775,2.6693265,12.25994,0.096776,0.20781271,0.43316135,1026.7778,1207.557,51,6
159,160,8.727597,10.774029,4365.516,2.4539864,2.9529219,-8.6717825,0.06418753,0.07346654,0.16896331,1713.6569,4365.516,52,7
160,160,8.936998,16.864313,1736.5254,1.6503692,2.9047656,6.3580413,0.08113296,0.15856196,0.43184084,1000.28577,1736.5254,51,6
162,161,8.982874,10.605709,8205.39,3.018783,3.3022318,-37.754887,0.040014036,0.036853027,0.085835494,1480.1631,8205.39,52,7
161,161,8.822527,15.789011,8875.971,3.0157506,3.5896437,-34.19713,0.042879302,0.03905617,0.15987466,1722.4512,8875.971,51,6
163,162,8.716712,10.46353,2850.1594,2.0391116,2.1524427,-0.37447417,0.07245222,0.07636796,0.05265231,1957.4568,2850.1594,52,7
164,163,8.617335,10.8045,1021.288,1.8936536,1.8603529,12.998239,0.14562944,0.14215428,0.017585453,975.98816,1021.288,52,7
168,170,9.082373,20.722263,1012.8366,1.3637427,2.7875128,12.282839,0.09536129,0.25434458,0.51076716,808.645,1012.8366,57,3
170,171,9.141477,20.201097,989.0391,1.7357622,2.2591875,15.970621,0.13783321,0.20181707,0.23168738,996.923,989.0391,57,3
172,172,9.594961,20.354689,1299.2468,1.9142505,2.6828067,4.994802,0.11110804,0.16676052,0.2864747,825.2018,1299.2468,57,3
171,172,9.149814,10.130851,2356.9568,2.2990792,2.3051963,0.85242456,0.09122404,0.09146941,0.0026536158,1435.0652,2356.9568,58,3
173,173,9.380483,10.106469,5878.143,3.3173149,3.0197568,-25.353292,0.046608895,0.049426146,0.08969847,1299.282,5878.143,58,3
174,174,8.999264,10.842228,3938.3618,2.9148505,2.786214,-9.5408,0.07395794,0.07197327,0.044131376,1173.758,3938.3618,58,3
175,174,9.357302,19.526596,2259.6995,2.4041393,2.1800969,6.0011716,0.10609622,0.094821885,0.09319028,1333.9813,2259.6995,59,4
176,175,9.6622305,20.336979,734.74036,1.5471375,1.8601466,20.593565,0.1541138,0.20303719,0.16827121,978.6078,734.74036,59,4
177,176,9.78655,20.221296,1685.2012,1.9939559,2.396617,6.4773507,0.10224196,0.12722933,0.16801229,1055.8219,1685.2012,59,4
178,177,8.794247,20.591753,2339.991,2.1151695,2.692971,2.0312176,0.08550981,0.110224,0.21455911,1250.733,2339.991,59,4
179,179,9.356199,20.198383,3793.511,2.4428988,2.8127491,-5.7171288,0.070287466,0.07884786,0.13149072,1523.3098,3793.511,60,4
180,180,9.559962,19.448427,5391.581,2.881789,3.3996155,-17.735397,0.058085036,0.059337992,0.15231915,1337.6001,5391.581,60,4
181,181,9.377143,19.838673,5493.937,2.7484016,3.778434,-19.219166,0.055459637,0.051898703,0.27260828,1225.3032,5493.937,60,4
182,182,8.865702,20.582909,1650.4955,2.0153103,2.3474066,4.9962425,0.10253132,0.1222071,0.14147371,1129.811,1650.4955,60,4
184,184,8.930544,20.85601,1978.531,2.2268152,2.8694842,4.489657,0.10259859,0.13760358,0.22396672,824.1521,1978.531,62,4
185,185,9.137721,21.124662,2354.9968,2.066378,3.0260477,1.5548753,0.08270168,0.123102315,0.31713632,1060.3043,2354.9968,62,4
187,186,8.939203,20.52245,1635.6561,1.6464826,2.444872,13.325039,0.089603364,0.14956875,0.3265567,1333.8177,1635.6561,62,4
189,187,8.981741,21.253218,3209.013,2.2956998,3.3824298,-5.809509,0.07154693,0.09488214,0.3212868,1118.054,3209.013,62,4
195,200,8.396352,10.2353945,5291.4497,3.06414,3.1871397,-20.91058,0.054741707,0.05426142,0.03859249,1048.6362,5291.4497,68,10
196,201,8.73942,10.517875,2165.247,2.2528358,2.0262456,0.19477984,0.092339166,0.083158985,0.10057997,1385.7188,2165.247,68,10
197,202,8.713237,9.875341,1840.7646,1.7854896,1.9262693,7.951331,0.08706905,0.09500424,0.07308414,1727.4108,1840.7646,68,10
198,202,9.391333,19.051207,1562.6597,2.2761478,2.1181521,5.749391,0.12352063,0.11344424,0.06941364,866.3572,1562.6597,69,20
199,203,8.855377,9.977326,2229.0422,1.9141479,2.0859826,12.270717,0.08786634,0.09754514,0.08237591,1732.3789,2229.0422,68,10
200,203,9.410234,20.043018,1510.7495,1.6600575,2.3186831,13.7169075,0.09548273,0.14783065,0.28405157,1236.0432,1510.7495,69,20
201,204,9.0307255,9.76931,4730.5225,2.669153,2.9505026,-12.011802,0.06337004,0.06724385,0.09535652,1426.5574,4730.5225,68,10
202,204,9.061968,19.750343,2051.3687,2.2478588,2.527444,-1.2622737,0.09222048,0.1028836,0.11061972,975.71216,2051.3687,69,20
203,205,8.887792,9.223975,3173.8271,2.4449039,3.1784582,-5.751259,0.075733855,0.091833666,0.23078936,935.7944,3173.8271,68,10
204,205,9.287806,19.155313,1974.8086,2.0068858,2.5926404,4.4226136,0.09145968,0.12203322,0.22592977,1017.1435,1974.8086,69,20
205,206,8.771763,9.645794,2045.1042,1.9158424,1.7863619,12.050737,0.092557944,0.08512129,0.0675841,1868.0911,2045.1042,68,10
206,206,9.164108,19.045095,3230.8564,2.4397159,3.516839,-9.546026,0.07048117,0.081092365,0.30627593,819.74664,3230.8564,69,20
208,207,8.943076,18.409182,1925.9918,2.4150448,2.8990223,5.7067156,0.11673612,0.14573905,0.1669451,868.70557,1925.9918,69,20
207,207,8.884951,10.301301,1692.1442,1.9800152,2.0603137,4.2515965,0.09802684,0.102433965,0.03897394,1089.6093,1692.1442,68,10
209,208,8.565994,10.107937,1951.1814,1.6983106,1.7618352,6.050377,0.07817429,0.08136237,0.036055926,2021.0697,1951.1814,68,10
210,208,8.691769,18.998167,4506.2275,2.9701746,3.6410441,-16.64042,0.061317958,0.056526545,0.18425198,860.96277,4506.2275,69,20
211,209,8.600252,10.007823,2294.9766,1.9615434,2.3552582,-1.4452577,0.07666192,0.09102768,0.16716418,1477.5496,2294.9766,68,10
212,209,9.18505,19.31892,3587.7424,2.5935798,3.3961883,-10.852516,0.06916282,0.076114684,0.23632626,951.9212,3587.7424,69,20
213,210,9.025624,19.586277,2628.5696,1.9905499,2.550333,0.18942995,0.074127585,0.09471262,0.21949412,1630.8944,2628.5696,69,20
214,211,8.785221,10.150905,1905.5547,2.1552773,2.7799103,3.2730477,0.09917672,0.13167922,0.2246954,975.97534,1905.5547,70,3
215,211,9.092283,19.464315,2398.0776,2.0691562,2.427298,5.444949,0.08589614,0.10275334,0.14754756,1226.9049,2398.0776,69,20
216,212,8.825564,18.906866,3197.1963,2.2839088,2.677579,-1.3713014,0.07552611,0.08781221,0.14702465,1453.849,3197.1963,69,20
217,212,8.844551,10.587949,1197.2024,1.9654527,2.004553,8.645283,0.12822604,0.13145986,0.019505799,907.5313,1197.2024,70,3
218,213,9.051338,19.020788,2697.4446,2.0172527,2.412178,7.386654,0.07970971,0.09775954,0.16372147,1401.2494,2697.4446,69,20
219,213,9.22431,10.359011,6454.613,2.776104,3.4011483,-27.447527,0.04776581,0.043848325,0.1837745,1425.0154,6454.613,70,3
220,214,8.741498,17.50675,5875.239,2.8253684,3.682975,-20.30103,0.05438777,0.05246932,0.23285703,1305.3757,5875.239,69,20
221,215,9.181621,19.037138,1225.637,1.6400056,2.7787688,20.899069,0.11585125,0.2554243,0.40980855,1026.763,1225.637,69,20
222,216,8.983297,19.879936,3187.4758,2.503676,3.0455537,-1.484287,0.08239503,0.09897613,0.17792422,1039.4886,3187.4758,69,20
224,217,9.112702,19.08669,1906.2671,1.7802461,2.3029914,5.787129,0.08314829,0.11122557,0.22698532,1462.5118,1906.2671,69,20
223,217,8.700913,10.26818,2194.6504,1.9838089,1.7854929,2.519599,0.08328025,0.07470784,0.09996728,1883.8859,2194.6504,71,12
225,218,8.811986,10.103947,2616.3667,2.5839581,2.6318755,-10.741238,0.07471527,0.07517026,0.018206548,966.03345,2616.3667,71,12
226,218,9.025,19.640512,1080.9474,1.7737197,2.0889015,10.792834,0.1243572,0.15429904,0.15088402,1008.6698,1080.9474,69,20
227,219,8.452071,10.55205,1952.7001,2.1089752,2.0026617,1.3415848,0.092809096,0.08803931,0.050410014,1409.0719,1952.7001,71,12
228,219,9.036677,19.342276,1009.2666,1.7727587,1.8812423,9.022203,0.12648457,0.13639449,0.057665914,1050.5818,1009.2666,69,20
229,220,8.607011,10.416314,2420.1174,2.2797098,2.0546591,-2.0942929,0.085185975,0.07740544,0.09871901,1594.4095,2420.1174,71,12
230,220,9.16827,19.835052,2639.0256,2.3736386,3.35067,-4.0785203,0.082103,0.10711103,0.29159287,805.78094,2639.0256,69,20
232,221,9.157702,19.853218,2286.5862,2.2636433,2.7246015,-7.7304316,0.077987306,0.08651457,0.16918373,1036.1133,2286.5862,69,20
231,221,8.692486,10.395245,2980.7476,1.8396566,1.684183,8.983912,0.06890242,0.062579274,0.084512286,3061.1777,2980.7476,71,12
233,222,8.777955,10.471879,3024.6353,2.1250758,1.9421796,2.7311752,0.07565736,0.06895792,0.086065754,2097.042,3024.6353,71,12
234,223,8.886373,10.4820595,2006.8041,1.8501418,1.8197237,7.793287,0.086071394,0.084472306,0.016440922,2011.2733,2006.8041,71,12
235,224,8.741044,10.314876,1868.6736,1.9193714,1.7971975,7.136146,0.092876546,0.086208075,0.06365308,1727.653,1868.6736,71,12
236,224,9.327201,19.438412,1309.1694,1.9491131,2.079768,8.255748,0.11913671,0.12915069,0.06282182,1054.9679,1309.1694,72,10
237,225,8.665841,10.144362,3113.9573,2.1574364,2.0035577,0.14328255,0.073664285,0.06849187,0.07132479,2177.9004,3113.9573,71,12
238,225,9.410579,19.742392,1979.6785,2.0494547,2.6128352,1.5287459,0.089739814,0.115530305,0.21562037,1065.8151,1979.6785,72,10
240,226,9.220184,18.795086,3568.7412,2.4217155,2.7328334,-2.3791153,0.07479211,0.083596215,0.11384444,1526.4933,3568.7412,72,10
239,226,8.660634,10.591052,5934.131,3.2593317,3.1661265,-22.16388,0.05280567,0.0531411,0.028596418,1315.0741,5934.131,71,12
242,227,8.978047,19.055765,3290.4268,2.6875875,2.6318922,-0.48322213,0.088178344,0.08639903,0.020723157,1445.4501,3290.4268,72,10
241,227,8.545359,10.294806,3739.3281,2.4287405,2.2146707,-12.2968855,0.064079545,0.060357835,0.08814027,1956.057,3739.3281,71,12
243,228,9.239499,10.449088,2852.113,2.9953547,2.3995798,-4.9931726,0.093588606,0.07892554,0.19889961,999.5565,2852.113,71,12
244,228,9.305045,18.978552,4893.4365,2.838026,2.9503589,-10.359288,0.06687895,0.06859974,0.038074292,1625.9761,4893.4365,72,10
245,229,9.007591,18.393064,4360.921,2.1203325,2.3007638,-1.1644357,0.060571793,0.065535374,0.078422375,2905.79,4360.921,72,10
247,230,9.128975,19.038904,4375.202,2.6937883,2.8113203,-6.3248568,0.071204305,0.07369644,0.041806698,1514.0869,4375.202,72,10
249,231,9.152253,18.604778,3510.785,2.561485,2.6055045,-9.887792,0.070349015,0.071101084,0.016894793,1298.5416,3510.785,72,10
250,232,9.298365,19.338919,1266.2433,1.8911706,1.9494883,11.1645155,0.12233113,0.12722108,0.029914344,1113.4136,1266.2433,72,10
252,233,8.957316,10.103029,1533.2931,2.0731883,1.7766329,5.0554156,0.110612385,0.09299017,0.14304316,1373.2677,1533.2931,74,6
251,233,8.906494,19.636614,1321.0695,2.0338616,2.0890353,4.595095,0.11710852,0.12077902,0.02641106,883.96704,1321.0695,72,10
253,234,8.874979,10.441961,1120.7872,1.8665019,1.7860794,2.7622974,0.1127957,0.107558735,0.043087296,852.24567,1120.7872,74,6
254,235,8.94403,10.4380455,1233.9697,1.6362169,2.0262504,12.193543,0.104984105,0.13832454,0.19249026,1249.9198,1233.9697,74,6
