,frame,x,y,photons,sx,sy,bg,lpx,lpy,ellipticity,net_gradient,mass,particle,length
133,94,17.894926,20.717302,1401.2017,1.8443271,2.087432,15.56623,0.11697298,0.13830078,0.116461195,1322.1807,1401.2017,41,4
134,94,19.71598,28.849545,1285.8235,1.8045824,2.6704404,15.704273,0.12066928,0.21166241,0.32423794,925.04535,1285.8235,39,8
135,95,18.04854,20.203325,4230.303,3.0421154,3.4224432,-17.858797,0.05894486,0.054170594,0.11112754,919.32025,4230.303,41,4
138,96,19.22295,29.927286,2999.2178,2.3086045,2.4361944,4.742162,0.084814504,0.08996983,0.05237264,1336.0217,2999.2178,43,10
137,96,18.2026,19.851377,3248.6765,3.0404818,2.7834253,-5.3200297,0.089467146,0.08376607,0.08454465,864.10815,3248.6765,41,4
139,97,19.043228,29.935486,2153.2852,2.275214,2.517926,2.47157,0.097090855,0.10822092,0.09639363,1016.9104,2153.2852,43,10
140,97,21.964615,40.529762,607.96375,1.5404022,1.7046429,14.548031,0.16217218,0.18750603,0.096349046,869.221,607.96375,44,3
142,98,19.245213,29.733963,1253.6477,1.6504842,2.1961448,12.79871,0.105776355,0.15417276,0.24846295,939.68805,1253.6477,43,10
143,98,21.771147,40.121895,1423.6508,2.0766888,1.9013233,9.310298,0.12426167,0.111332275,0.08444474,1016.36945,1423.6508,44,3
144,99,19.015507,29.409002,3279.543,2.894838,3.2403886,-3.0913017,0.09022677,0.09927713,0.10663861,846.78204,3279.543,43,10
145,99,22.148285,40.86373,1108.6323,2.034519,1.618102,6.6926336,0.13573098,0.10325748,0.2046759,1028.5731,1108.6323,44,3
147,100,19.484398,29.43073,1784.2294,2.3113768,2.162599,8.242587,0.121011436,0.11151199,0.06436758,1052.9802,1784.2294,43,10
148,101,19.35797,29.282589,5841.4595,3.5595791,3.1804492,-20.290482,0.053861782,0.05566674,0.10650975,1046.1683,5841.4595,43,10
149,102,19.118927,29.266329,1529.5226,2.0956573,2.171684,7.4490614,0.11665428,0.12183593,0.035008166,858.8046,1529.5226,43,10
150,103,19.038723,29.014717,1826.618,2.0875843,2.4495394,8.783581,0.10609137,0.12938009,0.14776458,914.03253,1826.618,43,10
151,104,19.15314,29.706549,2112.3425,2.3178413,2.5351386,5.4987206,0.105009526,0.11654907,0.08571418,1116.6053,2112.3425,43,10
152,105,18.909386,29.718603,2351.6057,2.1302402,2.148539,0.14907736,0.083762385,0.08447193,0.008516887,1256.9418,2351.6057,43,10
159,113,18.137825,19.495346,748.34033,1.3764064,2.0474994,14.431748,0.12026787,0.20974849,0.32776225,850.18396,748.34033,53,3
160,114,17.836367,20.80448,1393.306,2.314146,1.9587102,1.4298137,0.12236721,0.102819905,0.15359266,820.0233,1393.306,53,3
161,115,18.272812,21.405212,901.14655,1.7919909,1.8075686,15.147988,0.15223746,0.15410016,0.008618027,860.244,901.14655,53,3
171,132,19.354723,31.028816,1800.983,2.1252859,2.1226492,15.63704,0.119205154,0.119007625,0.0012406195,1449.2053,1800.983,61,3
172,133,18.11968,21.068155,1744.1238,1.7144897,2.0916557,14.808848,0.09164168,0.11812149,0.18031937,1647.411,1744.1238,62,5
173,133,19.45716,31.702429,7244.9883,3.2265248,4.1311865,-28.988583,0.045749363,0.01586352,0.2189835,970.3589,7244.9883,61,3
174,134,17.852848,20.777681,3665.7656,2.479707,2.9861705,-7.71881,0.07016727,0.07994346,0.16960302,1053.3676,3665.7656,62,5
175,134,19.345135,30.77846,2989.1067,2.2938828,3.315539,-0.36371803,0.07937073,0.1136841,0.30814177,1158.9323,2989.1067,61,3
176,135,17.980042,20.159838,3545.063,2.347463,4.2031574,-0.8254613,0.07421024,0.12946899,0.44150013,855.72577,3545.063,62,5
177,136,17.409582,21.402124,1450.3011,2.098824,1.9382596,16.707787,0.1380124,0.12370409,0.07650209,1184.7462,1450.3011,62,5
178,137,17.803833,20.391848,1263.7585,1.8542142,2.1391666,13.037987,0.122458346,0.14838313,0.1332072,1078.0831,1263.7585,62,5
179,138,19.174866,30.356464,1442.9144,1.8133838,2.3192747,9.742685,0.1047968,0.14310257,0.2181246,1133.3395,1442.9144,63,7
181,139,19.28885,30.47583,2046.0479,1.9928088,3.478061,10.28678,0.09527098,0.19872296,0.42703453,928.4681,2046.0479,63,7
183,140,19.519386,30.63955,2410.165,1.7572762,3.020147,10.578708,0.07482742,0.1460639,0.41814882,1341.6165,2410.165,63,7
184,141,19.29139,30.048023,1317.9205,1.5513812,2.9256113,33.175976,0.11256654,0.30826807,0.46972406,828.0214,1317.9205,63,7
185,142,19.112234,28.201267,6497.8574,2.32143,3.4398863,-6.845445,0.05244396,0.07323387,0.3251434,1853.3754,6497.8574,63,7
